Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_Pathways_2024	Oxygen-dependent Proline Hydroxylation of Hypoxia-inducible Factor Alpha	2/53	3.835920e-01	6.396896e-01	0	0	1.531538e+00	1.467482e+00	PSMB1;RPS27A
Reactome_Pathways_2024	RHOD GTPase Cycle	2/53	3.835920e-01	6.396896e-01	0	0	1.531538e+00	1.467482e+00	PGRMC2;TMPO
Reactome_Pathways_2024	Signaling by EGFR	2/53	3.835920e-01	6.396896e-01	0	0	1.531538e+00	1.467482e+00	RPS27A;PTPN3
Reactome_Pathways_2024	MHC Class II Antigen Presentation	4/126	3.868363e-01	6.441690e-01	0	0	1.280936e+00	1.216574e+00	KLC2;SEC24A;AP1S2;LGMN
Reactome_Pathways_2024	Disorders of Transmembrane Transporters	5/164	3.909890e-01	6.484415e-01	0	0	1.228702e+00	1.153844e+00	SLC24A4;NUP107;NUP210;PSMB1;RPS27A
Reactome_Pathways_2024	Activation of NF-kappaB in B Cells	2/54	3.924855e-01	6.484415e-01	0	0	1.502008e+00	1.404762e+00	PSMB1;RPS27A
Reactome_Pathways_2024	Transcriptional Regulation by RUNX1	6/202	3.929344e-01	6.484415e-01	0	0	1.196232e+00	1.117416e+00	KAT2B;H2AZ2;RBBP5;PSMB1;RPS27A;HIPK2
Reactome_Pathways_2024	Aberrant Regulation of Mitotic Exit in Cancer Due to RB1 Defects	1/20	3.974586e-01	6.484415e-01	0	0	2.054741e+00	1.895837e+00	ANAPC1
Reactome_Pathways_2024	Apoptotic Factor-Mediated Response	1/20	3.974586e-01	6.484415e-01	0	0	2.054741e+00	1.895837e+00	MAPK3
Reactome_Pathways_2024	Conversion From APC C Cdc20 to APC C Cdh1 in Late Anaphase	1/20	3.974586e-01	6.484415e-01	0	0	2.054741e+00	1.895837e+00	ANAPC1
Reactome_Pathways_2024	Induction of Cell-Cell Fusion	1/20	3.974586e-01	6.484415e-01	0	0	2.054741e+00	1.895837e+00	ANO6
Reactome_Pathways_2024	Phosphorylation of the APC C	1/20	3.974586e-01	6.484415e-01	0	0	2.054741e+00	1.895837e+00	ANAPC1
Reactome_Pathways_2024	Processing of Intronless Pre-mRNAs	1/20	3.974586e-01	6.484415e-01	0	0	2.054741e+00	1.895837e+00	CPSF2
Reactome_Pathways_2024	Ras Activation Upon Ca2+ Influx Through NMDA Receptor	1/20	3.974586e-01	6.484415e-01	0	0	2.054741e+00	1.895837e+00	RASGRF2
Reactome_Pathways_2024	Receptor-type Tyrosine-Protein Phosphatases	1/20	3.974586e-01	6.484415e-01	0	0	2.054741e+00	1.895837e+00	SLITRK2
Reactome_Pathways_2024	Sema4D Induced Cell Migration and Growth-Cone Collapse	1/20	3.974586e-01	6.484415e-01	0	0	2.054741e+00	1.895837e+00	RHOA
Reactome_Pathways_2024	Mitochondrial Translation Elongation	3/91	3.983926e-01	6.484415e-01	0	0	1.331535e+00	1.225434e+00	MRPL42;MRPL48;RPS12
Reactome_Pathways_2024	Mitochondrial Translation Initiation	3/91	3.983926e-01	6.484415e-01	0	0	1.331535e+00	1.225434e+00	MRPL42;MRPL48;RPS12
Reactome_Pathways_2024	Mitochondrial Translation Termination	3/91	3.983926e-01	6.484415e-01	0	0	1.331535e+00	1.225434e+00	MRPL42;MRPL48;RPS12
Reactome_Pathways_2024	Signaling by FGFR	3/91	3.983926e-01	6.484415e-01	0	0	1.331535e+00	1.225434e+00	POLR2B;RPS27A;MAPK3
Reactome_Pathways_2024	Amino Acids Regulate mTORC1	2/55	4.013205e-01	6.495050e-01	0	0	1.473592e+00	1.345383e+00	ATP6V0E1;MIOS
Reactome_Pathways_2024	G1 S DNA Damage Checkpoints	2/55	4.013205e-01	6.495050e-01	0	0	1.473592e+00	1.345383e+00	PSMB1;RPS27A
Reactome_Pathways_2024	Regulation of RAS by GAPs	2/55	4.013205e-01	6.495050e-01	0	0	1.473592e+00	1.345383e+00	PSMB1;RPS27A
Reactome_Pathways_2024	mRNA Splicing - Major Pathway	6/204	4.018601e-01	6.495050e-01	0	0	1.184026e+00	1.079419e+00	SMU1;SF3B3;POLR2B;DHX35;SRSF10;RBMX
Reactome_Pathways_2024	Muscle Contraction	6/204	4.018601e-01	6.495050e-01	0	0	1.184026e+00	1.079419e+00	KAT2B;ANXA1;TMOD3;SRI;HIPK2;CACNA1G
Reactome_Pathways_2024	PIP3 Activates AKT Signaling	8/281	4.050469e-01	6.529627e-01	0	0	1.145180e+00	1.034959e+00	KITLG;HDAC3;PSMB1;MKRN1;NRG1;RPS27A;FOXO1;MAPK3
Reactome_Pathways_2024	Cell-cell Junction Organization	3/92	4.051311e-01	6.529627e-01	0	0	1.316506e+00	1.189522e+00	PRDM8;CDH2;CLDN16
Reactome_Pathways_2024	Golgi Associated Vesicle Biogenesis	2/56	4.100944e-01	6.566454e-01	0	0	1.446229e+00	1.289123e+00	FTH1;AP1S2
Reactome_Pathways_2024	HSP90 Chaperone Cycle for Steroid Hormone Receptors (SHR) in the Presence of Ligand	2/56	4.100944e-01	6.566454e-01	0	0	1.446229e+00	1.289123e+00	NR3C2;FKBP5
Reactome_Pathways_2024	Regulation of Cholesterol Biosynthesis by SREBP (SREBF)	2/56	4.100944e-01	6.566454e-01	0	0	1.446229e+00	1.289123e+00	SEC24A;RAN
Reactome_Pathways_2024	Formation of the Ureteric Bud	1/21	4.125372e-01	6.566454e-01	0	0	1.951904e+00	1.728272e+00	GFRA1
Reactome_Pathways_2024	Inactivation of APC C via Direct Inhibition of the APC C Complex	1/21	4.125372e-01	6.566454e-01	0	0	1.951904e+00	1.728272e+00	ANAPC1
Reactome_Pathways_2024	Inhib of Proteolytic Activity of APC C Required for Onset of Anaphase by Mitotic Spindle Checkpoint	1/21	4.125372e-01	6.566454e-01	0	0	1.951904e+00	1.728272e+00	ANAPC1
Reactome_Pathways_2024	Interleukin-37 Signaling	1/21	4.125372e-01	6.566454e-01	0	0	1.951904e+00	1.728272e+00	SMAD3
Reactome_Pathways_2024	Negative Regulation of MET Activity	1/21	4.125372e-01	6.566454e-01	0	0	1.951904e+00	1.728272e+00	RPS27A
Reactome_Pathways_2024	Regulation of Gene Expression in Beta Cells	1/21	4.125372e-01	6.566454e-01	0	0	1.951904e+00	1.728272e+00	FOXO1
Reactome_Pathways_2024	Class B 2 (Secretin Family Receptors)	3/94	4.185399e-01	6.647877e-01	0	0	1.287439e+00	1.121338e+00	VIPR2;WNT2B;FZD6
Reactome_Pathways_2024	Heparan Sulfate Heparin (HS-GAG) Metabolism	2/57	4.188048e-01	6.647877e-01	0	0	1.419861e+00	1.235777e+00	GPC5;GPC6
Reactome_Pathways_2024	ERK MAPK Targets	1/22	4.272392e-01	6.656903e-01	0	0	1.858861e+00	1.580796e+00	MAPK3
Reactome_Pathways_2024	JNK (c-Jun Kinases) Phosphorylation and Activation Mediated by Activated Human TAK1	1/22	4.272392e-01	6.656903e-01	0	0	1.858861e+00	1.580796e+00	RPS27A
Reactome_Pathways_2024	Listeria Monocytogenes Entry Into Host Cells	1/22	4.272392e-01	6.656903e-01	0	0	1.858861e+00	1.580796e+00	RPS27A
Reactome_Pathways_2024	NPAS4 Regulates Expression of Target Genes	1/22	4.272392e-01	6.656903e-01	0	0	1.858861e+00	1.580796e+00	MAPK3
Reactome_Pathways_2024	Nef-mediates Down Modulation of Cell Surface Receptors by Recruiting Them to Clathrin Adapters	1/22	4.272392e-01	6.656903e-01	0	0	1.858861e+00	1.580796e+00	AP1S2
Reactome_Pathways_2024	RA Biosynthesis Pathway	1/22	4.272392e-01	6.656903e-01	0	0	1.858861e+00	1.580796e+00	ALDH1A1
Reactome_Pathways_2024	Regulation of Signaling by CBL	1/22	4.272392e-01	6.656903e-01	0	0	1.858861e+00	1.580796e+00	RPS27A
Reactome_Pathways_2024	SHC1 Events in ERBB2 Signaling	1/22	4.272392e-01	6.656903e-01	0	0	1.858861e+00	1.580796e+00	NRG1
Reactome_Pathways_2024	Signaling by ERBB2 TMD JMD Mutants	1/22	4.272392e-01	6.656903e-01	0	0	1.858861e+00	1.580796e+00	NRG1
Reactome_Pathways_2024	Formation of RNA Pol II Elongation Complex	2/58	4.274493e-01	6.656903e-01	0	0	1.394435e+00	1.185158e+00	POLR2B;GTF2H3
Reactome_Pathways_2024	Orc1 Removal From Chromatin	2/58	4.274493e-01	6.656903e-01	0	0	1.394435e+00	1.185158e+00	PSMB1;RPS27A
Reactome_Pathways_2024	RNA Polymerase II Transcription Elongation	2/58	4.274493e-01	6.656903e-01	0	0	1.394435e+00	1.185158e+00	POLR2B;GTF2H3
Reactome_Pathways_2024	SUMOylation of Chromatin Organization Proteins	2/58	4.274493e-01	6.656903e-01	0	0	1.394435e+00	1.185158e+00	NUP107;NUP210
Reactome_Pathways_2024	Signaling by ERBB4	2/58	4.274493e-01	6.656903e-01	0	0	1.394435e+00	1.185158e+00	NRG1;RPS27A
Reactome_Pathways_2024	Phospholipid Metabolism	6/211	4.330078e-01	6.713786e-01	0	0	1.143182e+00	9.568425e-01	HADHB;INPP4B;CPNE3;CEPT1;RAB5A;MTMR6
Reactome_Pathways_2024	Adherens Junctions Interactions	2/59	4.360258e-01	6.713786e-01	0	0	1.369901e+00	1.137091e+00	PRDM8;CDH2
Reactome_Pathways_2024	B-WICH Complex Positively Regulates rRNA Expression	2/59	4.360258e-01	6.713786e-01	0	0	1.369901e+00	1.137091e+00	KAT2B;H2AZ2
Reactome_Pathways_2024	Cytoprotection by HMOX1	2/59	4.360258e-01	6.713786e-01	0	0	1.369901e+00	1.137091e+00	HDAC3;MT-CO2
Reactome_Pathways_2024	Formation of Paraxial Mesoderm	2/59	4.360258e-01	6.713786e-01	0	0	1.369901e+00	1.137091e+00	KAT2B;PSMB1
Reactome_Pathways_2024	RNA Polymerase I Promoter Escape	2/59	4.360258e-01	6.713786e-01	0	0	1.369901e+00	1.137091e+00	H2AZ2;GTF2H3
Reactome_Pathways_2024	TNF Signaling	2/59	4.360258e-01	6.713786e-01	0	0	1.369901e+00	1.137091e+00	USP2;RPS27A
Reactome_Pathways_2024	Mitochondrial Translation	3/97	4.384604e-01	6.713786e-01	0	0	1.246158e+00	1.027439e+00	MRPL42;MRPL48;RPS12
Reactome_Pathways_2024	Activated TAK1 Mediates P38 MAPK Activation	1/23	4.415739e-01	6.713786e-01	0	0	1.774276e+00	1.450310e+00	RPS27A
Reactome_Pathways_2024	Abortive Elongation of HIV-1 Transcript in the Absence of Tat	1/23	4.415739e-01	6.713786e-01	0	0	1.774276e+00	1.450310e+00	POLR2B
Reactome_Pathways_2024	BBSome-mediated Cargo-Targeting to Cilium	1/23	4.415739e-01	6.713786e-01	0	0	1.774276e+00	1.450310e+00	BBIP1
Reactome_Pathways_2024	IKK Complex Recruitment Mediated by RIP1	1/23	4.415739e-01	6.713786e-01	0	0	1.774276e+00	1.450310e+00	RPS27A
Reactome_Pathways_2024	Long-term Potentiation	1/23	4.415739e-01	6.713786e-01	0	0	1.774276e+00	1.450310e+00	NRG1
Reactome_Pathways_2024	Nephrin Family Interactions	1/23	4.415739e-01	6.713786e-01	0	0	1.774276e+00	1.450310e+00	KIRREL3
Reactome_Pathways_2024	Nitric Oxide Stimulates Guanylate Cyclase	1/23	4.415739e-01	6.713786e-01	0	0	1.774276e+00	1.450310e+00	PDE10A
Reactome_Pathways_2024	RAF-independent MAPK1 3 Activation	1/23	4.415739e-01	6.713786e-01	0	0	1.774276e+00	1.450310e+00	MAPK3
Reactome_Pathways_2024	RNA Polymerase III Transcription Termination	1/23	4.415739e-01	6.713786e-01	0	0	1.774276e+00	1.450310e+00	NFIB
Reactome_Pathways_2024	Synthesis of Bile Acids and Bile Salts via 7Alpha-Hydroxycholesterol	1/23	4.415739e-01	6.713786e-01	0	0	1.774276e+00	1.450310e+00	CYP7B1
Reactome_Pathways_2024	Epigenetic Regulation of Gene Expression	8/291	4.429734e-01	6.717363e-01	0	0	1.104140e+00	8.990409e-01	KAT2B;H2AZ2;HDAC3;RBBP5;TET3;GTF2H3;PPARGC1A;SIRT1
Reactome_Pathways_2024	RHO GTPase Effectors	8/291	4.429734e-01	6.717363e-01	0	0	1.104140e+00	8.990409e-01	H2AZ2;NUP107;KLC2;WASF2;RHOA;NDEL1;YWHAH;MAPK3
Reactome_Pathways_2024	Fatty Acid Metabolism	5/176	4.501038e-01	6.757139e-01	0	0	1.141769e+00	9.114476e-01	HADHB;PRKAB2;ACBD5;PPT1;DECR1
Reactome_Pathways_2024	mRNA Splicing	6/215	4.506915e-01	6.757139e-01	0	0	1.121070e+00	8.934618e-01	SMU1;SF3B3;POLR2B;DHX35;SRSF10;RBMX
Reactome_Pathways_2024	SLC Transporter Disorders	3/99	4.515960e-01	6.757139e-01	0	0	1.220070e+00	9.699160e-01	SLC24A4;NUP107;NUP210
Reactome_Pathways_2024	Assembly of Collagen Fibrils and Other Multimeric Structures	2/61	4.529670e-01	6.757139e-01	0	0	1.323327e+00	1.047990e+00	COL5A1;COL14A1
Reactome_Pathways_2024	Regulated Necrosis	2/61	4.529670e-01	6.757139e-01	0	0	1.323327e+00	1.047990e+00	SDCBP;RPS27A
Reactome_Pathways_2024	Regulation of PTEN Gene Transcription	2/61	4.529670e-01	6.757139e-01	0	0	1.323327e+00	1.047990e+00	HDAC3;MAPK3
Reactome_Pathways_2024	SARS-CoV-2 Activates Modulates Innate and Adaptive Immune Responses	4/138	4.540978e-01	6.757139e-01	0	0	1.165503e+00	9.200979e-01	NUP107;SEC24A;NUP210;RPS27A
Reactome_Pathways_2024	Separation of Sister Chromatids	5/177	4.549730e-01	6.757139e-01	0	0	1.135072e+00	8.938884e-01	NUP107;PSMB1;RPS27A;ANAPC1;NDEL1
Reactome_Pathways_2024	Assembly Of The HIV Virion	1/24	4.555506e-01	6.757139e-01	0	0	1.697046e+00	1.334300e+00	RPS27A
Reactome_Pathways_2024	Cytosolic Sulfonation of Small Molecules	1/24	4.555506e-01	6.757139e-01	0	0	1.697046e+00	1.334300e+00	TPST2
Reactome_Pathways_2024	DARPP-32 Events	1/24	4.555506e-01	6.757139e-01	0	0	1.697046e+00	1.334300e+00	PPP3CC
Reactome_Pathways_2024	Estrogen-dependent Nuclear Events Downstream of ESR-membrane Signaling	1/24	4.555506e-01	6.757139e-01	0	0	1.697046e+00	1.334300e+00	MAPK3
Reactome_Pathways_2024	Growth Hormone Receptor Signaling	1/24	4.555506e-01	6.757139e-01	0	0	1.697046e+00	1.334300e+00	MAPK3
Reactome_Pathways_2024	RAS Processing	1/24	4.555506e-01	6.757139e-01	0	0	1.697046e+00	1.334300e+00	RPS27A
Reactome_Pathways_2024	RHO GTPases Activate NADPH Oxidases	1/24	4.555506e-01	6.757139e-01	0	0	1.697046e+00	1.334300e+00	MAPK3
Reactome_Pathways_2024	Sema4D in Semaphorin Signaling	1/24	4.555506e-01	6.757139e-01	0	0	1.697046e+00	1.334300e+00	RHOA
Reactome_Pathways_2024	Thromboxane Signalling Through TP Receptor	1/24	4.555506e-01	6.757139e-01	0	0	1.697046e+00	1.334300e+00	GNA13
Reactome_Pathways_2024	Cellular Response to Hypoxia	2/62	4.613280e-01	6.825289e-01	0	0	1.301205e+00	1.006672e+00	PSMB1;RPS27A
Reactome_Pathways_2024	TP53 Regulates Transcription of DNA Repair Genes	2/62	4.613280e-01	6.825289e-01	0	0	1.301205e+00	1.006672e+00	POLR2B;GTF2H3
Reactome_Pathways_2024	Complex III Assembly	1/25	4.691782e-01	6.825371e-01	0	0	1.626253e+00	1.230703e+00	MT-CYB
Reactome_Pathways_2024	Deadenylation of mRNA	1/25	4.691782e-01	6.825371e-01	0	0	1.626253e+00	1.230703e+00	PAIP1
Reactome_Pathways_2024	G Beta Gamma Signalling Through PI3Kgamma	1/25	4.691782e-01	6.825371e-01	0	0	1.626253e+00	1.230703e+00	RHOA
Reactome_Pathways_2024	Inactivation of CSF3 (G-CSF) Signaling	1/25	4.691782e-01	6.825371e-01	0	0	1.626253e+00	1.230703e+00	RPS27A
Reactome_Pathways_2024	NOTCH2 Activation and Transmission of Signal to the Nucleus	1/25	4.691782e-01	6.825371e-01	0	0	1.626253e+00	1.230703e+00	RPS27A
Reactome_Pathways_2024	NOTCH3 Activation and Transmission of Signal to the Nucleus	1/25	4.691782e-01	6.825371e-01	0	0	1.626253e+00	1.230703e+00	RPS27A
Reactome_Pathways_2024	NOTCH3 Intracellular Domain Regulates Transcription	1/25	4.691782e-01	6.825371e-01	0	0	1.626253e+00	1.230703e+00	KAT2B
Reactome_Pathways_2024	Signaling by EGFR in Cancer	1/25	4.691782e-01	6.825371e-01	0	0	1.626253e+00	1.230703e+00	RPS27A
Reactome_Pathways_2024	Signaling by ERBB2 KD Mutants	1/25	4.691782e-01	6.825371e-01	0	0	1.626253e+00	1.230703e+00	NRG1
Reactome_Pathways_2024	Signaling by NTRK2 (TRKB)	1/25	4.691782e-01	6.825371e-01	0	0	1.626253e+00	1.230703e+00	TIAM1
Reactome_Pathways_2024	rRNA Modification in the Nucleus and Cytosol	2/63	4.696139e-01	6.825371e-01	0	0	1.279808e+00	9.673356e-01	RPS14;RPS7
Reactome_Pathways_2024	MAP Kinase Activation	2/63	4.696139e-01	6.825371e-01	0	0	1.279808e+00	9.673356e-01	RPS27A;MAPK3
Reactome_Pathways_2024	Peroxisomal Protein Import	2/63	4.696139e-01	6.825371e-01	0	0	1.279808e+00	9.673356e-01	PEX1;RPS27A
Reactome_Pathways_2024	Signaling by FGFR in Disease	2/63	4.696139e-01	6.825371e-01	0	0	1.279808e+00	9.673356e-01	CUX1;POLR2B
Reactome_Pathways_2024	Potassium Channels	3/103	4.774753e-01	6.916335e-01	0	0	1.171026e+00	8.656727e-01	KCNH4;KCNN2;KCNH1
Reactome_Pathways_2024	Synthesis of Substrates in N-glycan Biosythesis	2/64	4.778231e-01	6.916335e-01	0	0	1.259101e+00	9.298646e-01	ST8SIA3;ST8SIA4
Reactome_Pathways_2024	Macroautophagy	4/143	4.814384e-01	6.916335e-01	0	0	1.123288e+00	8.210981e-01	PRKAB2;TOMM7;PARK7;RPS27A
Reactome_Pathways_2024	Constitutive Signaling by AKT1 E17K in Cancer	1/26	4.824653e-01	6.916335e-01	0	0	1.561122e+00	1.137818e+00	FOXO1
Reactome_Pathways_2024	Endogenous Sterols	1/26	4.824653e-01	6.916335e-01	0	0	1.561122e+00	1.137818e+00	CYP7B1
Reactome_Pathways_2024	Gluconeogenesis	1/26	4.824653e-01	6.916335e-01	0	0	1.561122e+00	1.137818e+00	GAPDH
Reactome_Pathways_2024	N-glycan Antennae Elongation in the Medial trans-Golgi	1/26	4.824653e-01	6.916335e-01	0	0	1.561122e+00	1.137818e+00	ST8SIA3
Reactome_Pathways_2024	Signaling by ERBB2 in Cancer	1/26	4.824653e-01	6.916335e-01	0	0	1.561122e+00	1.137818e+00	NRG1
Reactome_Pathways_2024	Synthesis of IP3 and IP4 in the Cytosol	1/26	4.824653e-01	6.916335e-01	0	0	1.561122e+00	1.137818e+00	PLCH2
Reactome_Pathways_2024	TNFR1-induced Proapoptotic Signaling	1/26	4.824653e-01	6.916335e-01	0	0	1.561122e+00	1.137818e+00	USP2
Reactome_Pathways_2024	WNT Ligand Biogenesis and Trafficking	1/26	4.824653e-01	6.916335e-01	0	0	1.561122e+00	1.137818e+00	WNT2B
Reactome_Pathways_2024	Post-translational Protein Modification	37/1457	4.853550e-01	6.931906e-01	0	0	1.017492e+00	7.355188e-01	GALNT13;NUP107;B3GLCT;PARK7;RPL8;FSTL1;THSD4;NR3C2;POLB;CDH2;RBBP5;PSMB1;ST8SIA4;FEM1C;RPS27A;PPARGC1A;RWDD1;CASP8AP2;SEC24A;SMAD3;NUP210;EDEM1;USP2;ST8SIA3;RPA1;FBXL18;SPTB;RHOA;HIPK2;SENP1;TPST2;KAT2B;KBTBD6;CALU;CNTN4;RAB5A;RPS23
Reactome_Pathways_2024	ABC Transporter Disorders	2/65	4.859543e-01	6.931906e-01	0	0	1.239051e+00	8.941501e-01	PSMB1;RPS27A
Reactome_Pathways_2024	Signaling by BRAF and RAF1 Fusions	2/65	4.859543e-01	6.931906e-01	0	0	1.239051e+00	8.941501e-01	KSR1;MAPK3
Reactome_Pathways_2024	The Role of GTSE1 in G2 M Progression After G2 Checkpoint	2/65	4.859543e-01	6.931906e-01	0	0	1.239051e+00	8.941501e-01	PSMB1;RPS27A
Reactome_Pathways_2024	G2 M Transition	5/184	4.886931e-01	6.962369e-01	0	0	1.090288e+00	7.806689e-01	MZT2B;CEP135;PSMB1;FBXL18;RPS27A
Reactome_Pathways_2024	Phase I - Functionalization of Compounds	3/105	4.902009e-01	6.975238e-01	0	0	1.147947e+00	8.184170e-01	ACSS2;ALDH1A1;CYP7B1
Reactome_Pathways_2024	Diseases of Metabolism	7/264	4.909488e-01	6.977277e-01	0	0	1.063141e+00	7.563347e-01	GBE1;B3GLCT;GPC5;CYP7B1;RPS27A;GPC6;THSD4
Reactome_Pathways_2024	Syndecan Interactions	1/27	4.954205e-01	7.032168e-01	0	0	1.501002e+00	1.054226e+00	COL5A1
Reactome_Pathways_2024	Diseases of Glycosylation	4/146	4.975829e-01	7.054174e-01	0	0	1.099387e+00	7.673644e-01	B3GLCT;GPC5;GPC6;THSD4
Reactome_Pathways_2024	Mitotic G2-G2 M Phases	5/186	4.981934e-01	7.054174e-01	0	0	1.078129e+00	7.512049e-01	MZT2B;CEP135;PSMB1;FBXL18;RPS27A
Reactome_Pathways_2024	Post-translational Protein Phosphorylation	3/107	5.027730e-01	7.089006e-01	0	0	1.125755e+00	7.740873e-01	CDH2;CALU;FSTL1
Reactome_Pathways_2024	Deubiquitination	7/268	5.067856e-01	7.089006e-01	0	0	1.046630e+00	7.113600e-01	POLB;KAT2B;SMAD3;PSMB1;USP2;RPS27A;RHOA
Reactome_Pathways_2024	Activation of AMPK Downstream of NMDARs	1/28	5.080520e-01	7.089006e-01	0	0	1.445335e+00	9.787397e-01	PRKAB2
Reactome_Pathways_2024	Caspase Activation via Extrinsic Apoptotic Signalling Pathway	1/28	5.080520e-01	7.089006e-01	0	0	1.445335e+00	9.787397e-01	DCC
Reactome_Pathways_2024	FGFR2 Alternative Splicing	1/28	5.080520e-01	7.089006e-01	0	0	1.445335e+00	9.787397e-01	POLR2B
Reactome_Pathways_2024	FLT3 Signaling in Disease	1/28	5.080520e-01	7.089006e-01	0	0	1.445335e+00	9.787397e-01	RPS27A
Reactome_Pathways_2024	Peroxisomal Lipid Metabolism	1/28	5.080520e-01	7.089006e-01	0	0	1.445335e+00	9.787397e-01	ACBD5
Reactome_Pathways_2024	Platelet Calcium Homeostasis	1/28	5.080520e-01	7.089006e-01	0	0	1.445335e+00	9.787397e-01	SRI
Reactome_Pathways_2024	Sulfur Amino Acid Metabolism	1/28	5.080520e-01	7.089006e-01	0	0	1.445335e+00	9.787397e-01	MRI1
Reactome_Pathways_2024	Synthesis of PC	1/28	5.080520e-01	7.089006e-01	0	0	1.445335e+00	9.787397e-01	CEPT1
Reactome_Pathways_2024	TGFBR3 Expression	1/28	5.080520e-01	7.089006e-01	0	0	1.445335e+00	9.787397e-01	SMAD3
Reactome_Pathways_2024	TRP Channels	1/28	5.080520e-01	7.089006e-01	0	0	1.445335e+00	9.787397e-01	TRPM3
Reactome_Pathways_2024	Signaling by VEGF	3/108	5.089993e-01	7.089006e-01	0	0	1.114976e+00	7.529527e-01	NRP1;WASF2;RHOA
Reactome_Pathways_2024	Complex I Biogenesis	2/68	5.098679e-01	7.089006e-01	0	0	1.182548e+00	7.965689e-01	NDUFB2;MT-ND3
Reactome_Pathways_2024	Downstream Signaling Events of B Cell Receptor (BCR)	2/68	5.098679e-01	7.089006e-01	0	0	1.182548e+00	7.965689e-01	PSMB1;RPS27A
Reactome_Pathways_2024	Ub-specific Processing Proteases	5/190	5.169878e-01	7.179349e-01	0	0	1.054600e+00	6.957576e-01	POLB;SMAD3;USP2;PSMB1;RPS27A
Reactome_Pathways_2024	Sensory Processing of Sound by Inner Hair Cells of the Cochlea	2/69	5.176757e-01	7.180262e-01	0	0	1.164838e+00	7.669369e-01	CTBP2;WHRN
Reactome_Pathways_2024	Energy Dependent Regulation of mTOR by LKB1-AMPK	1/29	5.203679e-01	7.183069e-01	0	0	1.393644e+00	9.103552e-01	PRKAB2
Reactome_Pathways_2024	Myogenesis	1/29	5.203679e-01	7.183069e-01	0	0	1.393644e+00	9.103552e-01	CDH2
Reactome_Pathways_2024	Processing of Capped Intronless Pre-mRNA	1/29	5.203679e-01	7.183069e-01	0	0	1.393644e+00	9.103552e-01	CPSF2
Reactome_Pathways_2024	The Role of Nef in HIV-1 Replication and Disease Pathogenesis	1/29	5.203679e-01	7.183069e-01	0	0	1.393644e+00	9.103552e-01	AP1S2
Reactome_Pathways_2024	PI3K AKT Signaling in Cancer	3/110	5.213279e-01	7.187723e-01	0	0	1.094022e+00	7.126198e-01	KITLG;NRG1;FOXO1
Reactome_Pathways_2024	Mitotic Spindle Checkpoint	3/111	5.274287e-01	7.245343e-01	0	0	1.083836e+00	6.933751e-01	NUP107;ANAPC1;NDEL1
Reactome_Pathways_2024	PI5P, PP2A and IER3 Regulate PI3K AKT Signaling	3/111	5.274287e-01	7.245343e-01	0	0	1.083836e+00	6.933751e-01	KITLG;NRG1;MAPK3
Reactome_Pathways_2024	Interconversion of Nucleotide Di- and Triphosphates	1/30	5.323761e-01	7.245343e-01	0	0	1.345519e+00	8.482217e-01	GSR
Reactome_Pathways_2024	MET Activates PTK2 Signaling	1/30	5.323761e-01	7.245343e-01	0	0	1.345519e+00	8.482217e-01	COL5A1
Reactome_Pathways_2024	Regulation of CDH11 Expression and Function	1/30	5.323761e-01	7.245343e-01	0	0	1.345519e+00	8.482217e-01	PRDM8
Reactome_Pathways_2024	SUMOylation of Intracellular Receptors	1/30	5.323761e-01	7.245343e-01	0	0	1.345519e+00	8.482217e-01	NR3C2
Reactome_Pathways_2024	Signaling by ALK	1/30	5.323761e-01	7.245343e-01	0	0	1.345519e+00	8.482217e-01	HDAC3
Reactome_Pathways_2024	Signaling by CSF3 (G-CSF)	1/30	5.323761e-01	7.245343e-01	0	0	1.345519e+00	8.482217e-01	RPS27A
Reactome_Pathways_2024	Synthesis of Active Ubiquitin Roles of E1 and E2 Enzymes	1/30	5.323761e-01	7.245343e-01	0	0	1.345519e+00	8.482217e-01	RPS27A
Reactome_Pathways_2024	Neddylation	6/234	5.325147e-01	7.245343e-01	0	0	1.026635e+00	6.469289e-01	KBTBD6;RBBP5;PSMB1;FBXL18;FEM1C;RPS27A
Reactome_Pathways_2024	Diseases Associated With O-glycosylation of Proteins	2/71	5.330412e-01	7.245343e-01	0	0	1.130959e+00	7.115499e-01	B3GLCT;THSD4
Reactome_Pathways_2024	Translocation of SLC2A4 (GLUT4) to the Plasma Membrane	2/71	5.330412e-01	7.245343e-01	0	0	1.130959e+00	7.115499e-01	PRKAB2;YWHAH
Reactome_Pathways_2024	trans-Golgi Network Vesicle Budding	2/72	5.405976e-01	7.292372e-01	0	0	1.114745e+00	6.856573e-01	FTH1;AP1S2
Reactome_Pathways_2024	Interleukin-17 Signaling	2/72	5.405976e-01	7.292372e-01	0	0	1.114745e+00	6.856573e-01	RPS27A;MAPK3
Reactome_Pathways_2024	Activated NOTCH1 Transmits Signal to the Nucleus	1/31	5.440842e-01	7.292372e-01	0	0	1.300601e+00	7.916125e-01	RPS27A
Reactome_Pathways_2024	Endosomal Sorting Complex Required For Transport (ESCRT)	1/31	5.440842e-01	7.292372e-01	0	0	1.300601e+00	7.916125e-01	RPS27A
